"chain1.p","chain1.phi","chain2.p","chain2.phi"
0.618189365341119,0.703764862873496,0.607822273067222,0.702099905968134
0.62360974351872,0.699920045854407,0.614517760450124,0.707310816857887
0.627729171350567,0.693818090201744,0.624976790050406,0.697519280992206
0.622782091907015,0.710135339343456,0.607135680663718,0.699022358603639
0.601157295700059,0.704313001215381,0.61329594264273,0.708893134511434
0.616194451647292,0.699093485666253,0.604737456873005,0.702173128241567
0.623711488690132,0.698459561736761,0.609515106556249,0.697639968137867
0.611300149233334,0.707985192877462,0.613151896739948,0.704220670559004
0.60204180357725,0.70491212416929,0.612575705766096,0.713255033899242
0.607721886825786,0.697073451714761,0.604615832292085,0.700618485284199
0.600859473210735,0.698781545867027,0.617171256783931,0.69500643511735
0.626514448220082,0.700903997518642,0.617171256783931,0.697180109016593
0.61317343065774,0.704184464120888,0.612085549816159,0.697549605276951
0.61317343065774,0.712482343542035,0.598116626527307,0.702392924503743
0.61317343065774,0.69990159419153,0.603146419843613,0.709034187631617
0.61317343065774,0.698454091946373,0.602240061765519,0.691067467183169
0.612540639193872,0.705686630869038,0.616633638699452,0.703686024735674
0.620380816727835,0.696830987813792,0.627090609364624,0.690816508887963
0.610399639601791,0.7001869348624,0.605168131354334,0.702392876311848
0.610752409466678,0.706485580494353,0.602782911280268,0.713998389703684
0.609760429876527,0.699428423928014,0.608313999642736,0.70849143192769
0.615564144467557,0.708024139128178,0.608313999642736,0.705869672788132
0.6162547797261,0.685619416994997,0.615685612218226,0.694845609126232
0.609541887682495,0.704792950530888,0.615685612218226,0.705475023815388
0.616656829748318,0.696872106642668,0.604688766219442,0.705188009029811
0.601754856423295,0.705480558224958,0.598439961057582,0.69843605082178
0.610149514335386,0.700930352067718,0.618995899666551,0.69843605082178
0.595655037648966,0.695044421895164,0.625590952308963,0.697515972219278
0.624674196420689,0.70098529324374,0.628891748912225,0.694450911432006
0.617728733397437,0.710489648200717,0.622730121401411,0.697287883786626
0.621196616420081,0.698785752019495,0.622730121401411,0.699783506012152
0.602331638800063,0.697135237474279,0.616094731557289,0.698381649700492
0.619177513418095,0.699838810581164,0.606012110019639,0.701296537839167
0.624041825302141,0.704709454859368,0.614304361303506,0.708224128380545
0.619099201413121,0.698309589555547,0.586529938311654,0.708480004030749
0.599886036009337,0.709656839631422,0.6058091672376,0.700275024116774
0.602238697784106,0.714222756190008,0.607265097714861,0.711422833715002
0.611639090070979,0.706918583680808,0.618591365482807,0.709848330077645
0.617238369120983,0.700097997892136,0.608999620397182,0.709258305338582
0.614374249641626,0.696869940681157,0.615481011093102,0.706573848878067
0.614374249641626,0.699505333228872,0.632107834151542,0.700433412930453
0.62628157344964,0.699505333228872,0.621539647986078,0.705303118016382
0.611718552561129,0.695556571091111,0.610475842910283,0.701076159055451
0.61704328865178,0.703097294106327,0.6204563213574,0.702852176731672
0.618311845601716,0.691851669721395,0.617230942216104,0.697951864176576
0.611559268444781,0.700266796749202,0.606184519360252,0.691930434218152
0.611559268444781,0.69305971872209,0.618231874231264,0.697626321494965
0.611138729225725,0.708380255579957,0.637776325793509,0.698872079956403
0.60824492859481,0.713027341450983,0.630161307591345,0.698335394886945
0.613260565923436,0.691942641670232,0.619489138675039,0.701292120136297
0.611377706034052,0.696048619657643,0.62111167025749,0.692809033658053
0.604861608949923,0.700626111998439,0.613903402056987,0.691316212280192
0.600411594193521,0.698044584068278,0.620177747865858,0.703534005386946
0.604578290783987,0.707217318520213,0.62630472679279,0.701023022160226
0.616296494023276,0.694444136160436,0.622043925578743,0.699881274856895
0.616296494023276,0.690116782565624,0.619052698973811,0.699881274856895
0.606473590173761,0.698732174991569,0.620758719126653,0.717308622378508
0.606473590173761,0.698732174991569,0.616080784536133,0.696146689912087
0.608036850207646,0.701861047785734,0.61666222078996,0.692624240914084
0.60919801892309,0.698151783506178,0.601792267113116,0.689487895442649
0.60919801892309,0.708343255473015,0.620359350444256,0.702326203364089
0.625955035977644,0.708343255473015,0.603051529311139,0.710755084026664
0.610297354229469,0.694250962516349,0.60260037663366,0.705838439790082
0.612723873016653,0.706340280400612,0.60530915910933,0.696219443131564
0.605865062372939,0.703802132133074,0.616470634740326,0.69949266876449
0.614331010212287,0.700856148336182,0.622752438352293,0.70969922012569
0.619143268906685,0.706119020317295,0.623499478174108,0.691264266664241
0.612535394449474,0.700295424895645,0.609778417623717,0.696968150030962
0.617024513505873,0.7022907786204,0.61685788386575,0.704963322578459
0.618430515605823,0.7022907786204,0.615696068880644,0.699445703413937
0.61266221469426,0.694231003864089,0.613252537174108,0.700065220504828
0.610042634082953,0.702678451459541,0.628376210874883,0.694795627383482
0.610042634082953,0.704271305265831,0.612195318126361,0.700603000268787
0.607314661809814,0.696839415927598,0.613327533346113,0.694338031762354
0.600299345781042,0.702624235283817,0.602797763204589,0.697216340665924
0.612513367093102,0.707503416311133,0.612600979428437,0.700046479116111
0.600996979319889,0.693092109961346,0.625647390857155,0.695037048827603
0.616719861200295,0.702488797899416,0.619408807866587,0.702948636543547
0.611625466111639,0.692415331055163,0.611977636120009,0.703540822146408
0.604903006119198,0.71708867661097,0.605324462458283,0.70219536274707
0.614519016963957,0.699166689442123,0.605183261668956,0.704980342930861
0.618150998515141,0.697815618534261,0.623954239126587,0.709765451399338
0.631763015912506,0.70164195297657,0.617171153019264,0.70753796003021
0.629576558138319,0.704161194149902,0.606806391344225,0.702759398907575
0.611737885469173,0.704161194149902,0.622725693506192,0.696516618321204
0.617369876591845,0.702389185384473,0.611803202531026,0.697555883807961
0.618359716487124,0.702547854729373,0.611803202531026,0.706025601070822
0.597900677026864,0.703366140783697,0.614199833105598,0.706499580771421
0.608938294254597,0.698374230987364,0.606628446863908,0.698385962246314
0.627452790684371,0.705989235934034,0.607719899172578,0.701954004000155
0.607841062368575,0.699190938126514,0.598708246588139,0.711761756833018
0.61019355363459,0.702596924944338,0.609532390942789,0.696952014388114
0.615893238243161,0.702596924944338,0.617167287195842,0.702927550356189
0.611154745924003,0.702456301520027,0.619111799140131,0.707214974562416
0.62073556858464,0.704026516063185,0.608155361327066,0.711311890063403
0.616541805490903,0.707989299742624,0.613444137527694,0.705486955518941
0.616541805490903,0.707989299742624,0.6247165348827,0.713309778770265
0.615462914215972,0.691336616261458,0.629096702242034,0.693115390143375
0.618828506396802,0.700091908961771,0.617616934298771,0.701270111632467
0.617186905766426,0.698908544220785,0.624814819090955,0.698016893198573
0.613070405888877,0.69783656809768,0.610181999443538,0.700262594158915
0.603339312128895,0.7038990431895,0.615546891918096,0.700262594158915
0.605976457374049,0.712475593610902,0.615546891918096,0.700262594158915
0.60092655897832,0.700800397478544,0.62093964390886,0.705290505119379
0.60092655897832,0.705768410796965,0.614842111972121,0.707263361694479
0.619316933007344,0.696131165398616,0.619083067005586,0.698863971662753
0.61534876469815,0.693025305419728,0.615854905370249,0.702241416103643
0.607419110424153,0.704091037802824,0.61835323422708,0.702241416103643
0.612330685386029,0.704715835533102,0.618521673004878,0.701209996879319
0.612330685386029,0.694272490251488,0.623292071814223,0.698522526366757
0.612330685386029,0.696317081946854,0.619092521467329,0.698522526366757
0.621389950284226,0.692990957601863,0.613997422530004,0.698522526366757
0.619351115155811,0.705194613829448,0.613997422530004,0.704126533582668
0.627944552594774,0.705602948913583,0.607138656528361,0.698757804564266
0.610120230128446,0.702658230661448,0.604314853395444,0.704145258904988
0.616293853862877,0.702658230661448,0.616753547329367,0.702264889244747
0.623179197863791,0.696456806758626,0.620305375138424,0.701084686209188
0.613796000803639,0.702069144044002,0.620305375138424,0.701862260726825
0.613796000803639,0.707540133271232,0.613620105967206,0.707203130099776
0.615098673366135,0.69949740912231,0.616403756406852,0.695062509998488
0.610165214206848,0.694270410440258,0.606616870168319,0.694156083206254
0.613025375404031,0.708242636090206,0.611778496770382,0.701328968462193
0.602343913186467,0.698400572367983,0.601137774514198,0.706329733973475
0.609004821725718,0.700280777827264,0.623898874016432,0.706477468745191
0.604332833734244,0.696811720173471,0.623898874016432,0.709022596722541
0.613361106332992,0.696998708085969,0.627011662076196,0.687392876271736
0.620403159190023,0.694906589605555,0.61501224926925,0.693856477272928
0.603635348148241,0.690507543552532,0.613432588530841,0.707310111342695
0.628663180579563,0.704132148879512,0.602802545089231,0.706011733793864
0.628663180579563,0.704132148879512,0.602802545089231,0.702913639321232
0.608909952386854,0.714707025334072,0.606917933867833,0.701615451134058
0.608909952386854,0.700473136163201,0.611588627447719,0.696084089689728
0.613525018617458,0.697892989233565,0.612804282591939,0.696045332002985
0.613525018617458,0.714475923146698,0.625179527497069,0.700230058609359
0.614138559521361,0.701498437067723,0.613389610064642,0.699020520094208
0.602678924839824,0.702799000886205,0.622277983816942,0.698672743080841
0.620909820942443,0.707606203468591,0.625991514724511,0.698767418169846
0.607000239109471,0.703522330644096,0.607445270298114,0.699050744860205
0.609012282472349,0.694809792159468,0.618228839679358,0.695215701723718
0.628268776993151,0.693219968333462,0.62172556471654,0.706073504495452
0.628654640611205,0.689902354828754,0.601497210920182,0.705134485524858
0.626781930813183,0.696835919803538,0.61114105506558,0.70218169178719
0.617171079428661,0.696835919803538,0.605101768248826,0.699656475581031
0.618068865772324,0.698254973382948,0.62083324631762,0.704578166201291
0.611568397600174,0.698254973382948,0.614648253821921,0.695824636764463
0.619681961126489,0.702175499673421,0.618882778446692,0.701661562956127
0.610365369765974,0.710713417097398,0.618882778446692,0.697141407534064
0.618171684848214,0.714214569621328,0.619794583182532,0.702050642126406
0.625224545179955,0.705948965514049,0.618168850994357,0.693648374890201
0.621865956091198,0.706922634872655,0.621177172979929,0.700392856659542
0.609825533315926,0.697184338510011,0.611778720351874,0.697529416535863
0.612154301674127,0.697293783026907,0.609803807619824,0.70340695870154
0.616701670713625,0.706283495798711,0.62708493644616,0.702983719056501
0.614491116708239,0.696857445656601,0.61322846027835,0.715078493315544
0.607076396517622,0.706435923081601,0.615649534860018,0.706666847384338
0.607076396517622,0.706327255376974,0.588987722515505,0.70673335294536
0.606316250673103,0.703568062513028,0.606923076099814,0.696412596104003
0.612771032285676,0.706600808866037,0.605772619934577,0.700084794467987
0.62389805366333,0.702218994399407,0.624199836316039,0.69853456996186
0.620371879044475,0.697726505843598,0.618734585857517,0.687385826106447
0.623741180745789,0.695025476987076,0.618734585857517,0.694751392817538
0.616496916195364,0.701355998362361,0.605445667761774,0.686800198215685
0.63147829194757,0.689611823302987,0.623071640928746,0.699845904578554
0.595844176402198,0.707023536969808,0.607470491550805,0.703105080599189
0.599201160823292,0.703119293768641,0.613720187931363,0.708135042296286
0.609816235990043,0.700494315597018,0.617779471684556,0.709294427437135
0.623219328815202,0.699655933385586,0.610342272272197,0.693087994559452
0.613002521855146,0.696785143883344,0.621411495087062,0.692818962517236
0.613002521855146,0.696498374828589,0.623325902874535,0.69196833858453
0.611949300837918,0.700001360567865,0.619340110133002,0.705374295703876
0.62001516048704,0.699895327893162,0.613725040144792,0.699885120784463
0.607817929721689,0.704391614111521,0.606004028058953,0.702337115462277
0.616016095000602,0.698900433581894,0.618630322172919,0.705947677469076
0.620269522065643,0.703925582499389,0.617717256437375,0.697555672197098
0.606725992380651,0.706580045728765,0.601268341961807,0.707744162120479
0.610370376340435,0.701664605929866,0.62333237661657,0.705429284780947
0.607661023630323,0.698808683450694,0.624120916624475,0.696369474526953
0.603388863621994,0.707679495190737,0.615512761913019,0.713077988878253
0.608990960485625,0.703403641701078,0.604242057838802,0.702859028670956
0.619654769888306,0.705341051483405,0.618416771382774,0.699773549011932
0.610576069717099,0.690464447504347,0.604518134891237,0.706967999712756
0.611208270438269,0.702902123000989,0.609516428882187,0.701590164917789
0.611493540208414,0.702097727071356,0.616217145035463,0.698747844947604
0.628796211685975,0.697641806613969,0.612750637802038,0.70554076257975
0.625221901926265,0.705013294321961,0.612371130489128,0.714154897686534
0.621693196166037,0.688067052002915,0.606549180596835,0.696938615774849
0.610061413311562,0.696174343996719,0.614710130398946,0.703164802635829
0.611098280558969,0.697123746578873,0.604980958510354,0.697649913917264
0.613889345352737,0.695800241899088,0.605985526162711,0.708969399691419
0.624558266012617,0.698044472372224,0.611534330585018,0.707980386125516
0.616676283277561,0.697470488505391,0.610157238758798,0.701993422696148
0.625008433110468,0.697901005840036,0.608451165221889,0.709126950963233
0.610782172668987,0.695333825695089,0.608451165221889,0.695363464913765
0.608741166083842,0.696523792620814,0.621466743677241,0.700183806886913
0.618152269770152,0.691532002618382,0.624842051140169,0.702908161384956
0.610324311172704,0.711090395304636,0.617268708186362,0.690627658701104
0.61954682030619,0.696024073428135,0.593537013059378,0.712363296562433
0.627409537564535,0.702350035110785,0.593537013059378,0.709033394965808
0.620343084543974,0.701931814129664,0.613612426262411,0.693856562996478
0.611631356427089,0.707191563736618,0.629297172891299,0.693856562996478
0.610987473031178,0.698147599495539,0.61955832771966,0.700360192644106
0.621703978979512,0.693835242976073,0.603735378631852,0.701311297315216
0.609956678446884,0.707456741358566,0.607713851099392,0.701311297315216
0.625290761050428,0.696043362983287,0.60990663054997,0.701311297315216
0.618647655250828,0.698149207835942,0.612220618408833,0.698164970243262
0.617711398896129,0.702277264402532,0.611076249966208,0.704267025907933
0.59795315146768,0.69851996164538,0.611050802265247,0.704091547147187
0.620926512989376,0.702559308461177,0.602802250445785,0.704091547147187
0.616128153187958,0.691346450763429,0.611124508786527,0.696838029849637
0.608771880936922,0.703907386408639,0.625929182194643,0.701621562904874
0.595808246241477,0.703907386408639,0.626656301259643,0.69941478065466
0.613420118668067,0.711401835647704,0.594683026937628,0.704520440421996
0.611375223050692,0.70462585908135,0.61684497512316,0.698923230556353
0.618680827761653,0.705081695362184,0.61684497512316,0.697682421097298
0.620401370977387,0.699911799091502,0.6120519734497,0.699234985438639
0.611235558910993,0.69721705769965,0.612474986240802,0.695840635246265
0.619592952011141,0.699114352734633,0.621075388802474,0.697069747018307
0.619592952011141,0.704861144263349,0.609226948206775,0.693829342778373
0.618328920665291,0.699004265639251,0.611811103276677,0.697042848274361
0.6099612672868,0.699701583941872,0.60908245687321,0.699201771386089
0.617505529769034,0.697321313656758,0.611075359453425,0.704619929426223
0.619162543764405,0.703675840749576,0.625001867046559,0.696820967076852
0.618940827046201,0.696324458689785,0.609558548526211,0.697944094880425
0.62407943465389,0.692777940483677,0.617038170072091,0.710967745077636
0.615429721272129,0.690159876484324,0.612249218214823,0.713038442321326
0.603056271864198,0.690159876484324,0.597751530314439,0.711361342961825
0.603056271864198,0.699466473578705,0.618594814896439,0.714466131746685
0.612908143622153,0.687144072686611,0.618594814896439,0.699764464000091
0.608835032472123,0.703920685403237,0.616509198276255,0.69820020523945
0.615109202999262,0.702649149260139,0.599488629507677,0.694299861522059
0.602184986581819,0.698496856910882,0.603464224229729,0.706522408523348
0.608508598876784,0.700233248766197,0.61829661592921,0.700270838393331
0.621832740413201,0.694353636744834,0.609857468208372,0.700270838393331
0.623144696324249,0.700906108270226,0.606419919933311,0.697809980737207
0.615232739735658,0.702529412679245,0.602693577874963,0.696342147610137
0.620143669353309,0.695073582101332,0.619801581906005,0.694066488860701
0.619186984098773,0.693037034650307,0.611188367022506,0.697022617135965
0.608035602145121,0.697697500087523,0.611297481959751,0.701259477224683
0.621836067476463,0.709163444058596,0.622555465423442,0.701259477224683
0.632823447975655,0.703384952062722,0.620660222408347,0.696675867893491
0.610998935328216,0.703088562109016,0.610760786221552,0.699924821431803
0.608672417362842,0.704055509853511,0.606141516175723,0.70728098739959
0.617990437214689,0.700693302563185,0.601060219117923,0.6994943230878
0.617990437214689,0.694815368617341,0.617583592005321,0.696554810514731
0.611620934291458,0.713029349192924,0.622891288536126,0.707389830597337
0.59315763043881,0.709817232256083,0.615297415180662,0.704571920980029
0.603127045420569,0.709817232256083,0.602888120272443,0.702155621851442
0.612745982176885,0.71338485689592,0.628622225356032,0.700246931568179
0.600662416030953,0.695940104737992,0.620836426322614,0.705056553841956
0.622173271310556,0.699982468819358,0.615753351476953,0.70240758722025
0.612593730060506,0.69420463219907,0.615753351476953,0.699457898079349
0.594439326284654,0.697442616537755,0.605686622322497,0.703550173361164
0.611357684559584,0.700661528682541,0.611761623230929,0.710165439590646
0.607661135318029,0.705423364183525,0.590849758245046,0.707519692243703
0.618622589779669,0.690526122883412,0.625322498432832,0.704870113548185
0.616014013819175,0.695409795091809,0.62411996505394,0.701235094371574
0.616706562359869,0.695409795091809,0.607976897805948,0.697366069269932
0.616706562359869,0.696866198894669,0.611821701528503,0.708584412566333
0.62005169166485,0.693175355509919,0.623236654723748,0.699905617038159
0.621116462960094,0.693842874151741,0.623485757358562,0.694213366665439
0.605408042853847,0.703243098553958,0.616125400957555,0.708447215108008
0.612589454141967,0.703243098553958,0.62315398016102,0.697633621257498
0.607450836400414,0.701667356958766,0.633347005512893,0.691858211659269
0.616603721932848,0.69291729197757,0.617040353113664,0.685754941420018
0.621224591675771,0.70100689046602,0.619137531885502,0.706111541685989
0.628831805674711,0.696260540311161,0.612638795438258,0.698569536914969
0.637150074153681,0.692348157467216,0.623714792723217,0.703812156577595
0.614761271009124,0.69825030173797,0.616267882663357,0.700747569527735
0.623399608792894,0.697046341615717,0.613656957645303,0.705085906660727
0.617170064040766,0.705525256509549,0.618838180982892,0.7045966686534
0.623309345722712,0.697787345675299,0.600341962622956,0.690991716473403
0.607764273683355,0.702434332359741,0.625954433299519,0.697424071259565
0.602810255459116,0.702277552917671,0.621137564112564,0.700457796709579
0.602748497583126,0.699937792450438,0.616374253937971,0.700298051210129
0.625665112628214,0.705173080464211,0.625003826345834,0.703935260708523
0.617660198416622,0.707612401805649,0.608766052470375,0.704534185202966
0.610226093449849,0.708147255532467,0.617965205062378,0.710268663527373
0.597968173933441,0.70402217764043,0.617859647716915,0.697988208926479
0.603614055584422,0.707064683499382,0.612150831462986,0.70014868590248
0.60957533463906,0.713674023827699,0.607043658737485,0.698477217417986
0.617928470732212,0.705364802361693,0.610197079895901,0.69814581792387
0.615544137674929,0.704562309756232,0.610119904998551,0.704524646912273
0.614068641266358,0.705501608311569,0.61623725787375,0.698680126215279
0.616217731752716,0.699326082577404,0.61623725787375,0.703665275599972
0.613782033796707,0.696548384231564,0.60599203736748,0.698431151277891
0.613782033796707,0.693754495223643,0.610967074800637,0.702458348372516
0.607664677801949,0.70810194476764,0.617298385407535,0.694677665757983
0.607335546705465,0.699299916245348,0.617859169530603,0.699480186418579
0.61007848375854,0.702746420984032,0.619023848374291,0.693370559527933
0.605937503605189,0.702746420984032,0.62379164652356,0.690362247512311
0.616013165905566,0.711879136157232,0.617897588774524,0.697335036979064
0.617898572911699,0.709832059272133,0.616389490840946,0.705574016840917
0.625014284626927,0.702539556704233,0.619709738235422,0.701099238553391
0.613374567779521,0.702539556704233,0.608914733221697,0.707020945066746
0.615352700114222,0.708268470626854,0.615252310117906,0.697722480815261
0.627614621954914,0.705193616932844,0.630618467134161,0.697722480815261
0.607819209510232,0.705225825265312,0.618380882181215,0.696631960102244
0.632871927308338,0.704488298259122,0.619083067353266,0.712227084848508
0.630134763459205,0.696839893475959,0.625906222966382,0.701482243788856
0.625494547751145,0.687773167153481,0.614708488418939,0.695830961388265
0.606850455957018,0.69552343443928,0.612780745527576,0.697266020244314
0.618278416292803,0.69807485692892,0.617027369483523,0.697626358535671
0.632435897446822,0.704335178299775,0.620412342413146,0.70286066443647
0.624510374143576,0.696069595586867,0.603145203742354,0.699184624596222
0.624510374143576,0.692341833820997,0.603145203742354,0.70327788656761
0.624510374143576,0.696649779473053,0.607487411700289,0.691893504724667
0.614138986122091,0.702515349599506,0.613994003038542,0.696087497287565
0.609202209023158,0.70871525145867,0.613994003038542,0.705353743502173
0.609202209023158,0.71354290211342,0.597794138228943,0.712862932013504
0.622846187858267,0.695808402131177,0.61079834314969,0.69802919482456
0.613903669832058,0.695808402131177,0.610573742431701,0.69489638201933
0.616952763799472,0.699246068399926,0.608226599163842,0.699664364194048
0.613770907780023,0.704830918456958,0.607615819183799,0.699664364194048
0.607559974867179,0.695863685824278,0.623493606436097,0.692894083417837
0.605896219497533,0.706130647819042,0.619045396326195,0.695828613501486
0.605218677903152,0.706056381540007,0.613885222679546,0.708254643808374
0.596329820558375,0.706056381540007,0.618551031769516,0.69923502859509
0.600532175802394,0.706056381540007,0.604486381794345,0.69923502859509
0.619771878306094,0.705494286752012,0.61088418579686,0.701409107893435
0.617962992767201,0.699315454535347,0.608119684459158,0.699596324870705
0.612057894143857,0.703480336362372,0.607764564656453,0.708052963375073
0.606785267645001,0.698520320900525,0.597790702119138,0.700931856367578
0.612966843873754,0.689676529226271,0.622277962664734,0.70464568422132
0.625399292051998,0.688678343247594,0.630227505980109,0.695840235449166
0.625943781109402,0.689445778070204,0.620782848931776,0.700523743833822
0.61463818567446,0.700955896307092,0.62950166594142,0.704935530785072
0.6222787641262,0.700308848699678,0.611640045524067,0.701285589011867
0.623495284232154,0.700308848699678,0.627425525706964,0.699432720823424
0.618089539192764,0.700256140209121,0.623706790204937,0.700323242533792
0.607893961889233,0.695703153217815,0.621439994093205,0.707923493303307
0.62106055002872,0.69472454276398,0.609154109450444,0.701438049439535
0.619161289417847,0.698898612740052,0.615569829671985,0.70749587909296
0.602342044406044,0.703729193831934,0.61086351927097,0.705523385573976
0.607590377766059,0.691571501197988,0.60461942544014,0.703320148223735
0.609580226133766,0.702301983251706,0.61059346744056,0.695320869774517
0.625581532823963,0.702301983251706,0.608864296614409,0.697288241511606
0.628352726499068,0.697127826020137,0.608864296614409,0.697288241511606
0.604415155823521,0.702635410874285,0.606572302483541,0.707633724575637
0.624387800570115,0.695932282000758,0.619245148203771,0.708577350123317
0.611933900475302,0.6893520084614,0.626311503086283,0.692265369848691
0.61370952793926,0.695656742157068,0.602325818945171,0.69741366536077
0.6071896776699,0.704707838407414,0.60378815674072,0.695961982268893
0.600930600871587,0.69837533573094,0.60879407168807,0.697483213802273
0.60028845903009,0.705207359186384,0.602237751952475,0.69054107484989
0.60028845903009,0.711229670894674,0.611845056568859,0.696024900521362
0.602867680706943,0.700435871880917,0.616994199901541,0.703041950838803
0.613825301755632,0.695078029008764,0.616037169667257,0.699950659980669
0.614654019017944,0.692034222694319,0.627171360063626,0.695707473894116
0.608874090372696,0.699188152483603,0.619156553391146,0.695707473894116
0.620847318557439,0.703372018195479,0.604389393224792,0.70456914359946
0.595720133056343,0.700775151953755,0.61502196471657,0.710769174223036
0.598639368593546,0.691532740232536,0.61591390753306,0.707374446186649
0.611848493743665,0.697325176596873,0.601692207214994,0.705069167732269
0.608953661228339,0.701008958381067,0.612883848488299,0.705306128993392
0.604352855066895,0.709372900565115,0.61581041178023,0.705298618712355
0.612787238146008,0.703368323169492,0.618007892413276,0.702617591797992
0.615591112471774,0.707013194546491,0.618007892413276,0.696344552189709
0.612227989198329,0.711038281412445,0.618007892413276,0.698098892634181
0.599884032632954,0.705503546834659,0.617563942092089,0.69703350288816
0.61480672869589,0.710143974622442,0.598687152211581,0.691760638149352
0.601807816356075,0.703434378524626,0.600100516970193,0.703372234169792
0.621620141603076,0.700957894687769,0.625960902444574,0.700525600078072
0.610791319132746,0.703672275521063,0.613888517001777,0.702646400889216
0.61805356536179,0.703672275521063,0.614816148312458,0.702646400889216
0.622694105500684,0.700041488643533,0.612343387216292,0.695382118827511
0.617148573896046,0.693229766061257,0.615680204470833,0.702088603558712
0.615547080946536,0.700827303285376,0.615680204470833,0.699362750705235
0.60485404471785,0.705481420365259,0.600707023576867,0.705811961397948
0.60485404471785,0.704286200921635,0.628561055643019,0.715523054951773
0.604105121216453,0.709342755834165,0.626744258298084,0.689821018725023
0.616784506118528,0.707684503898758,0.622356521101761,0.683304065940386
0.610083600675578,0.714815468550326,0.618895453693002,0.689226488058167
0.611985928688813,0.71162398843289,0.613073285472538,0.70002912714292
0.618424073265234,0.699979818148942,0.614631184923375,0.701204094061418
0.624037660692513,0.699884405926279,0.614631184923375,0.701204094061418
0.619264800541601,0.697181873039642,0.613074420790516,0.698771575203035
0.619264800541601,0.704757166345539,0.61838840266178,0.699983521098344
0.599668654474536,0.706879914615329,0.610211438593953,0.713126259682304
0.612497114951625,0.708022528904903,0.616001452682528,0.705465552191405
0.615099337609239,0.704807249104255,0.61981117888149,0.712614876008779
0.610164846781791,0.703900989281927,0.6377571532746,0.690628744882389
0.614232817527962,0.702305430496793,0.62723194564929,0.699733156666778
0.617404682216636,0.708682234140859,0.620796679444403,0.696494177341403
0.614460410067192,0.696075277494026,0.612098871378509,0.69822446508631
0.621773363878476,0.696631326947401,0.616978473336179,0.704533041282619
0.612285272078157,0.695496621358574,0.610625958295644,0.704533041282619
0.612746550381085,0.692374872410296,0.619951046836651,0.696531031905144
0.612567021212351,0.701878235723404,0.608309779604867,0.704518267486169
0.603314735268144,0.701873967966045,0.617030936481965,0.697507221164558
0.614834463286475,0.698181351939308,0.605781272312421,0.701627433351216
0.611799568592479,0.700814378719888,0.605781272312421,0.707741014654507
0.618243969173592,0.694835180685702,0.615705431360933,0.708573565875307
0.619372529247777,0.708304080220976,0.608493905524495,0.695860530835665
0.618816027544815,0.701996895258565,0.614817542122515,0.700400271901397
0.616417795961343,0.70217971568516,0.606276544915926,0.700400271901397
0.620523706790427,0.705905095676238,0.607958652845691,0.697935097070422
0.618962824865998,0.692260489299171,0.603781765545146,0.703869454919719
0.619837515479533,0.705079102663158,0.610711013360346,0.710069892652919
0.624663392305722,0.699063737470703,0.608985138724442,0.696825960930729
0.610784919429273,0.702715883910605,0.61887321204645,0.703057415210191
0.608296194177842,0.703330371822726,0.636086141080038,0.699588478737645
